id,cmd_i,derivation_chain
dkZH6HJNQNLLDX6Aj,7,"['6x5EHQjTesYfgRBM6', 'wkHPpkbv2XhyCZTbW', '7WnXpCopnBS95TmzT', 'CMFSwtMtXjBGtyBvx']"
qWo9qsds6Y9BdBWYw,3,"['o4LFexdrMffkRvzob', 'Xs3Sg7JYmKPwmHenW', 'MYvMFi94dXJfTbYpN']"
qWo9qsds6Y9BdBWYw,7,['yN9qbdSRFnADJA9gF']
qWo9qsds6Y9BdBWYw,6,['xS45SCKucMNEcjku6']
dkZH6HJNQNLLDX6Aj,0,"['SjuHLNvHqHDQrScgK', '4tSZs7x4xxWPsFiXm']"
dkZH6HJNQNLLDX6Aj,1,['xhyiByMpy2yKkJ296']
dkZH6HJNQNLLDX6Aj,2,"['zKn9JYqe7J32MnsDP', 'L2kxyvN82cgQz99Si', 'FpyhDQwapi5csRWfz', 'S5d8NQoMYpGLKPByt', 'djexmRahL5L3aGCzT', 'nGyWdqjhqdN5J9c5m', 'QyzRdb7k9XdXEx4Pk', 'iALfMwBGf5iKNKwWf', 'fd8kkrNAqnHTcP24p', 'FbZYYHRPrjXQv4AAq', '8xNr6HaMPh6NMYTL3']"
dkZH6HJNQNLLDX6Aj,3,"['eh3d9NzduDi8sfdRM', 'BqQW87q3PxzupdyRA', 'MsRbvjTo3MDoNTQhz']"
dkZH6HJNQNLLDX6Aj,4,"['9NmQKezp64JZiB2eC', 'QkJ8NEzwAggb4sibj', '7RZveDKrmsE9p5qR9']"
dkZH6HJNQNLLDX6Aj,5,['KQTrQ5ATXPEGXmX3t']
dkZH6HJNQNLLDX6Aj,6,"['g7eyYNinrFjz6jFne', 'CmavHERaBvSE6KSWW', 'RoYJNp75vg6Bzs7YE', 'XcHZEPPPg4pxaaMhc', 'Pw8YgYc2ntabvacfQ']"
dkZH6HJNQNLLDX6Aj,7,"['GsvJHue3ZeSGd9krj', 'ESJCoSRR5uEBqyEng', 'CSxzvbEyH3wNbwuLj', 'kPoPJdxLyxopP64od']"
dkZH6HJNQNLLDX6Aj,0,"['gMk7ovxih7XhKWeqx', 'HhS5HzZZtEDgXXXZ7', 'LbmauyWQqPyijt7Rk']"
dkZH6HJNQNLLDX6Aj,1,"['tGaxQS88iuMdTmpyk', '8gRDuvdQLAB5HrtHd', 'b8XQHGJXYBMAwfaKy']"
dkZH6HJNQNLLDX6Aj,2,"['ee4FMA6buQfPHSjd7', 'W4diioqsQwkQeTZQB', 'dLrDkFX8WZAue3w6J', 'bmghvPZT6bAPMZ9kn']"
dkZH6HJNQNLLDX6Aj,3,"['NBuwPWNd4SkD55rjQ', 'pc3idaP4QnwrZfwfY', 'Yuen9WCSur22ZdNX4', 'iZ4iSpWDvFRTgNA8H', 'h5ieLjqT5F7Fp68Hr', 'jHyJf2KfySXuB9nMG', 'gxbpYxAL57Jbie2mw', 'uAencSC75uRjoLLXz']"
dkZH6HJNQNLLDX6Aj,4,['nNC2Wr3NQYMkE4XYz']
dkZH6HJNQNLLDX6Aj,6,"['4SJtBotySrqjLmyyf', 'Qn5edyHRXfRo2Nh3i']"
dkZH6HJNQNLLDX6Aj,7,"['ZcGBg4AQphETkcYZq', 'kP6ctzF7m8o9z46Df', 'EseNkCGMn6G44849p', 'Wcmp4jfbRrX4aifGb', 'GfXKGhQZF9ewtsLr9', 'XhAAWnqGCbytb9Biu']"
dkZH6HJNQNLLDX6Aj,0,['zaH9C8xDfjxfM7H9Y']
dkZH6HJNQNLLDX6Aj,0,"['YCsB3hBJrHxKNv5wu', 'PWRa46o8wcBFLJnAt']"
dkZH6HJNQNLLDX6Aj,1,['ifvk6vzXFmHfHyFNn']
dkZH6HJNQNLLDX6Aj,3,['qK6sNZQBpsGRDktNB']
dkZH6HJNQNLLDX6Aj,4,"['8ansEzz5phtHP7eSD', 'rtAkvRb5bq7z4CoRs', 'zumWXcG9iMSpzAanS']"
dkZH6HJNQNLLDX6Aj,5,"['ahwKCL3QCBobLZQ62', 'nr8hW83jcJzo8LRp9']"
dkZH6HJNQNLLDX6Aj,7,"['kmMoS4tJFpCHZBmqZ', 'zSLS5koqnTkf2qzmZ']"
dkZH6HJNQNLLDX6Aj,0,['jrcokuM8CySyBXyDq']
dkZH6HJNQNLLDX6Aj,2,"['CzodeAhcDnA2KRNux', 'WAwatvoGDXKaW8dAP', 'Ynx6oTnBoxT6HWceg']"
dkZH6HJNQNLLDX6Aj,7,"['cFCfu9eynj5gPPXt9', 'CbqJ2GeCijbyzKpaS', 'SdGgo4NS76DNgg3zG']"
dkZH6HJNQNLLDX6Aj,5,"['XQ6eWtLik9XdZqtoD', 'fKJg5xSQAhfgNEW4G', 'hPBWDCkyFrNXzyqyc', 'cqQFgHnNb2zAHZ9yt', 'zGT4FXzZBk29Ri6Lb']"
dkZH6HJNQNLLDX6Aj,0,"['wJXpXqsaRtGEqorTa', 'nqnanJr3RgPmCoN5f', 'DH6Rc5cwp3B7K2gE6']"
dkZH6HJNQNLLDX6Aj,6,"['kbDhEgPupscnGAJXM', 'oJAzYutwfXRNZQMCS', 'CM74cuYx5tYKf8C7a', 'fNXkeyWq3qkYKaDCo', 'sNthgaAckLB8Gxf2Q', '6cYkRSdDKCk2C6Giv', 'KxAmStcso3hTcwpMF']"
dkZH6HJNQNLLDX6Aj,0,"['xZ9ZzzZngfBci4w6K', 'xCcR9qsRuW6z4cQC6']"
dkZH6HJNQNLLDX6Aj,1,['kiBsjDsAboFG7mhwF']
dkZH6HJNQNLLDX6Aj,2,"['KtYfKuCuEe2tMHw3m', '9i967HdcKua6MjyKX', 'hsXnxNmch6MxSrzTB', '4KKhKqTkNBXdMKKXc', 'G4fbd3Pkp7FdCTF7h', 'TGXWakFAKMtYWCtQA', 'keR39LHpcvjKxyFgy', 'tpyx8wgSPbFjhJ8Q5', 'JPnppFdafi5TxSvAi', 'cXKNdXPgWThXhfFsq']"
dkZH6HJNQNLLDX6Aj,5,"['staoRiBXEmxcHybZu', 'XBgH8aNP3sekgr7QM', 'eejuPsCBtPc2ArtH3']"
dkZH6HJNQNLLDX6Aj,0,['gsaAPigzEHRsXE9DK']
dkZH6HJNQNLLDX6Aj,1,"['Cw4ypBRp38xnCtec8', 'dCi6Sa4XGmss2iMvD']"
dkZH6HJNQNLLDX6Aj,2,"['sWafwcyzB3b74ou5p', 'z5sE85FGWjTcBbQWG']"
dkZH6HJNQNLLDX6Aj,3,"['HLspEc276MBSDfoPj', 'tFeD3LDRCYfoN7Rid', 'qPBrSpGc5ysHSPkL4']"
dkZH6HJNQNLLDX6Aj,4,"['3Hm9pDJFDzkJr7Ryw', 'DADSnFbZ6LFxgAE56', 'mPQm9yyRj3jvYipTA']"
dkZH6HJNQNLLDX6Aj,5,['GHohvZhbdKRG5apJP']
dkZH6HJNQNLLDX6Aj,6,['mD58tYgsQk2EjmkDG']
dkZH6HJNQNLLDX6Aj,7,['JmAKKiNsFFX3yxpCx']
dkZH6HJNQNLLDX6Aj,0,"['7RYihS6tqLqh6AkRb', 'hNWrxeRkiDbBPxHTT']"
dkZH6HJNQNLLDX6Aj,1,['cRqKEHTZ6sMpQgwR9']
dkZH6HJNQNLLDX6Aj,2,['6vjL9Wt2dARb9DEzJ']
dkZH6HJNQNLLDX6Aj,3,"['c8dkfbm7MvDQHho3f', 'aXtSGtEjdWuoJTEh5', 'CkDgEjPQwPrHyF6FD', 'AWsJqvBMZFHYJLYMG', 'YtRpfe49PCKpZaRDf', 'skzwkLS8GhLd4R3d9', 'qBvSLJDR6QAFtWzLu']"
dkZH6HJNQNLLDX6Aj,4,['Y8K8YQM4bNqE2aGvs']
dkZH6HJNQNLLDX6Aj,5,"['qyP4NzCDxv9cnozWD', 'A6qZstoJqjZNPSja2']"
dkZH6HJNQNLLDX6Aj,6,"['vTTx2jp6SbpkejCev', 'BL49rFwRcQWq3CSoz', 'nqMZjSkfoz8Q4fhiq', 'PdKXebNrQvrAig7Pc', 'BRsiq3gdmMwaaeepd', 'dndh3qaq8MscRfBg5', 'iGysNZQhcSTrrNmur', 'pLbLEsw33JPdDkpt5']"
dkZH6HJNQNLLDX6Aj,7,"['ZryPWuDvDif38Npkm', 'Gku3xJxaYBrFnLFof']"
qSg7xdSBQCEhba8Hz,6,['Hu2L4e5DGFko5yp6t']
dkZH6HJNQNLLDX6Aj,0,"['CnTDHbbW6gQKhEyQd', '3PnrEy75yDTEwuWjE', 'ERqKAPHMc6234Et8X', '6gXneRm5R77SS8zQM', 'MF3kZfCvBh8NbJ3kf', 'g2vzyk5hNPkipDEJc', 'xGetNwRSi74XY8AL6', 'Lq26xzJCAccHzJC2J', 'qvJJERTYk3Wa2E4St', 'sCZTuiNcqdXNofjfe', '2wM73PgXjS8nYxqc2', 'nQh4heFLy6zhmEA3r', 'SvBYjp2TZZW5cHz65', 'ihoMJXHsvJPryJzh3', 'XKP4fjmqaTRhN3yr5', 'xkucH42sju4quqSTs']"
dkZH6HJNQNLLDX6Aj,1,"['WCeN8W3JLMXdREMta', 'J9fPjwNPtTKAcbH4t', '7qv8NdoLhRhtNxAGj', 'Xrq6cG4jvsQaQFXov', 'or6i6zo8XNDHPsy64']"
dkZH6HJNQNLLDX6Aj,2,"['8C6QdBbcXxLMv4RzR', 'o9NvM4BzqWvb38nPB', 'YvuRBfhL2MBKcFbAh', 'qe8DvaGSwXaGaQAZW', 'mmWiFJDvmYvxbrfHx', 'N5r9pMzEfukoE7Hua', 'iSX4e8Ycyp5r9NDxv', 'SWYtJ3guJuLJqwjzA', '2seKdWE4ynxYZyr5B', 'XdcZuvS4oNLDDAG6X', 'tkggyCdNnq4fyyYxL']"
dkZH6HJNQNLLDX6Aj,3,"['W2w8YcdfNQDeGsjh8', 'Pos9ioKJXW3Wm9SDB', 'g3CAZjYEofZHspX95', '4npuDskA6NbyFekYW']"
dkZH6HJNQNLLDX6Aj,4,"['7JrA6Dm6LbwHw6rHF', '3J9spA33M3mtvMgHG', 'xjh7zGhFCqeAkmYSm', 'HaP9BoAQKi59m79r8', 'rPmyEkEW84SGdDMma']"
dkZH6HJNQNLLDX6Aj,5,['pQyiwn6k7poAcGiSF']
dkZH6HJNQNLLDX6Aj,6,"['DP3oLacpwCzMdeGeW', 'Gxfjgm7AFPd3kdeo6', 'iv3M4YGbc8sYqhfnu']"
dkZH6HJNQNLLDX6Aj,1,['bWY67s9tiqxhhNCA9']
dkZH6HJNQNLLDX6Aj,5,"['fQQy3baiCFRjajtAB', '72rAS94Xy4dcEYLpH', 'm35ts7nnxDBvMp7i6', 'aQYDQY3EFbqp5N9XT', 'Fv9anv2nR6hpcMt3Q', 'GaawBMNT5FrZcFsqa', 'c7kcaoN65BxH8tMaW']"
dkZH6HJNQNLLDX6Aj,0,"['qre8mamcgbo4tdZZb', 'Sq94uAAAoniM8TpSH']"
dkZH6HJNQNLLDX6Aj,1,"['fY433k3oabHfNdM7s', 'Lrq8oMN6LD5jTddJr', 'FyoiZDazRvu7Ya3Pw', 'v3YGyhyF2Yjt883kX', 'rMg8tiT2B342R2xnw', 'hgdT5T6KhsnfueLxD', '4ucBffweTEoq9hvxu']"
dkZH6HJNQNLLDX6Aj,2,"['xKyN3AAJquGr8imEx', 'CuRLpeqHECx2H9z6Z', 'sPRTxCcD7SPSqYNfK', 'wYBKwHcHboB9xKiGF', 'SYPFt2rBZinFesDEB', 'xFWCghb2neAtSd7qw']"
dkZH6HJNQNLLDX6Aj,3,"['BYZ78CB2KX5ujc64b', 'cvi7xok8AdLgPFdFn', 'neXmhrKpEdLqAQD3c', '5qKrYgjzagBZLQphg']"
dkZH6HJNQNLLDX6Aj,4,['DiFCSNcWYpYqFv5tJ']
EHqNWENAhGYgy8CXp,5,"['39jYKjKanuJ6SRRmM', 'gincCPSCorGHzYtra']"
EHqNWENAhGYgy8CXp,6,"['QaggooMneKfMbJZgd', '8bKQF6jxdEsF9wtz8', 'q7wr9rojxyF8fAWPF', 'sP89EpbieKP9cBfZv', 'gsPa5AAnar9QS7wvW', 'DFBZLZnATZyoWZTzG', 'NBidsGfoeJCDANLxQ', 'RzJpgggzEcxQ5f9tC', 'oqXRf6cvScubutmEh', 'p3faBhbJzW6e3fEAW', 'M769WwbDGGeva9CMf', 'dTbsdugYfvyjoFy4D', '2gSfETLNa9YYojdj6', 'H56X5mB5emCjojFxu', '6fREsrcXfbAKaHqG3', 'ScQzHpKMBBmd4x9ve', '9pbkFdB7XoLwGWT8v']"
EHqNWENAhGYgy8CXp,7,"['vnBjPfLnf46dpfHwF', 'JdLKc4HcufdnsneFh', 'jtNRbtCbD9ovvLmPC']"
dkZH6HJNQNLLDX6Aj,0,['LonRzNZiQyBR6b2Kf']
dkZH6HJNQNLLDX6Aj,1,"['dJzTJGakFG3tPmxcX', 'QhtPg2sHKTTzdMrGT', 'qL9YJHbDdZxTXFGpm', 'CFoRZHZuinNiYnkdT']"
dkZH6HJNQNLLDX6Aj,2,"['AksKpSpeJaj8ELyrL', 'fajjPqhNzo9vKbENZ', 'WFqY6g9i4bteGmNmC']"
dkZH6HJNQNLLDX6Aj,2,"['xSgFhrjcX4xXZjSRv', 'jzwMyQcw8MM8PCBhT', 'R6R5HHT2cvFZrbEXH', 'caJHBharHRF5JJaFs', 'Azt72kjnBGd2GiNxv', 'NRM3rqfreLyA9DRsm', 'mq7tESH9M5ZHauGHx']"
dkZH6HJNQNLLDX6Aj,0,"['5w75zc3s7SPyJRKRX', 'gLLFmQsm9HSfJJu2K', 'h4KDMwto33ryAz9bp']"
dkZH6HJNQNLLDX6Aj,1,['zMJX4madYgvpGZEfi']
dkZH6HJNQNLLDX6Aj,3,"['MzW83856RAZwAm48j', 'bsSTMkAXb7tTtL34D', 'ECFYrYcxZx7dHFGJR', '62xvmnw3ewG7RHxWT', '38XJ6FrhPZr5xa3mr', '9Bj82qnDpdWxgmeHc', 'zMJ3tdq8b7KgAsj9R', 'RcAy7f7tTa8WPe6e4']"
dkZH6HJNQNLLDX6Aj,4,['hSxnvcC5wzCogyskW']
dkZH6HJNQNLLDX6Aj,5,"['BafrpgNA2FbxiooLw', 'uJFiCKXCLcYMg4Ee3']"
dkZH6HJNQNLLDX6Aj,6,"['mM95xYN4BgHjH33jh', 'jZFEH9CpRTXhdTgHd', 'Q4f2oQTCPbQL2FGKe', 'cdj2jex4QBKx3asjM', 't3m6LoTj7X5dzaGd4']"
dkZH6HJNQNLLDX6Aj,7,"['CsXiNC43Ar4m7T5Fk', '9wfTRrSajoG8BYaCj', 'jC8an4HQYo3FFqQD6', 'iQ8WhjJrEA7R45SFT', 'ym7qMASSMP9HgAwKi', 'EzLs35jGhZnTCCGvL', 'qpD3i95RsXGAaks8p', 'JdGdi225ijxxAzKsi', 'tjnDWMZhHNzQ7TFGh']"
dkZH6HJNQNLLDX6Aj,0,['rp8Tta4L68RasBJWW']
dkZH6HJNQNLLDX6Aj,1,['geBS82Sk6LpXXDf2e']
dkZH6HJNQNLLDX6Aj,2,"['7uTjk9BBXmvhYu59s', 'YH6SrCMtb44gPyWHb', '8gKiX7NRFuJKLZgcD']"
dkZH6HJNQNLLDX6Aj,3,['dxsYZfvxCGy5GpbeY']
dkZH6HJNQNLLDX6Aj,4,"['nSPaueCKswvSENz2y', 'o4BPA9fEdsZAGBKiT', '4MzaJySwsFvYMiJHH', 'Yy9m7PaJCehgHtDAM', 'bHdB3JeadfegvYwHM', 'AjaprsSi56fxSgRur', 'hKYYCZBhjoq2KY4ja', 's473SW2m9Zd64wXjy', 'Jccc2stkujKHLLN5j', 'QrBDeeEXgWoDLwjkA']"
dkZH6HJNQNLLDX6Aj,5,"['HqYeNeH3AKop4r488', '7GhrzW5nYpwHvsS9A', 'cWwbwdrxJQ5K3X2St']"
dkZH6HJNQNLLDX6Aj,0,['vdqk3NhKHtnBWCsor']
dkZH6HJNQNLLDX6Aj,0,"['AsczdQSvXTNwrP99a', 'yJrRCgnqC2CbRdZwG', '9kbAZ6C3PLYLApjXz', 'HPPcgZS9LG3QYg36Q', 'gP4K5XqEDy4JaeSpH', 'TiwSoo9QCLH6E7eGT', 'EgEdxSKpo7cXMJZAg', 'nJFect2KiaWz62DWG']"
dkZH6HJNQNLLDX6Aj,1,"['cLfEMH9Xfsw2kzNaq', 'H8W69qHmfoyZ9qfK3']"
dkZH6HJNQNLLDX6Aj,2,['ucME7HWaT2MaPpgyD']
dkZH6HJNQNLLDX6Aj,3,"['Y4eMb33KJsiRn2aCi', 'hwjZyT33XgpHzms8m']"
dkZH6HJNQNLLDX6Aj,4,"['6LR5oMt7XhxqSoi5a', 'aiYxLKkSvxBL2iEPY', 'KunkvkonbqGaup5gL', 'D7KsEsY9vM2XpFbrc']"
dkZH6HJNQNLLDX6Aj,5,"['q4wx6exgToRvsBnwc', 'xi7fPwoB2sdWvACbq', 'EEwd66z8j7qbjx9ks', '7yoQGpHyfqvxzbFH9']"
dkZH6HJNQNLLDX6Aj,6,"['nDsh9q6PH3Q7ak7Hq', 'dwE8S7QGHjC4M5vDi', 'fdaAs9ds3u3pLnoiD', 'RFBFQmfchetmWnSAf', 'cpJSsSaym6Z3r8hCi', 'WLXCokAWz2xXAbWu5', 'DfKb9gMfu9XT4G33Y', 'tBhdbeiAsrPBawxBf', 'uNNFh8SdGJGTi9LYy']"
dkZH6HJNQNLLDX6Aj,7,['awsndADjuywASk9P8']
dkZH6HJNQNLLDX6Aj,0,"['LJhowxzQMFGtbnPby', 'p9SFa9mWFxLiPeEiB', 'JMsAA3Anyr5EkFyiJ', 'asgn2QwHj9KR45CD6', '422xR9sFnjmvaKDSw', 'bbizqSMaQ4bGmjpf2', '2dhAZ6aZMfEiGwKWm', 'tBTxr7Mr7oBnxLqKM', 'w6zWFruqFitt9cGNj', 'JXyuYRwmdYKvjYKBP', 'wW4qZERaw37X2NG4Q', 'kAbxaZnf7CukWW6HT']"
dkZH6HJNQNLLDX6Aj,1,"['WZ4nrxmFwpRWgeAF4', 'XXpG2FyBfZRPS3QF4']"
dkZH6HJNQNLLDX6Aj,2,"['muEBFxXQrdHDCzZC9', 'zoXoNdamcEME3q6s5', 'wDAsHTpn5e3kp2okQ', 'iFXZtejiA7eWwdM7c', '2zadjxkfELk96WJ67', 'FdCfBRGBWvTJne3QB', 'DDniLgaH4gnRkKJGH', 'ob2HTo7exWWF22aRv', 'BhzuyC8vDmkMfJH5L', 'mwhzhswED5uyuHGty', 'pGEMrekpSgnePodJe', 'CcTZQKnMSBDMRqGmT', 'YRvKxjPusWX2Mr5iP', 'HY3FoPgh9xgxy9Naa', 'EKDTNswqmzm8qwF97', 'zTqH5e8ra3nt3Sdfg', 'SvmptQNhe3rDTgREf']"
dkZH6HJNQNLLDX6Aj,3,"['RvFs5AoAbLoRhmp2M', 'fL59Qj73tGcwoYusH', 'rjwZptKEvS3nFCmzA', '94JtA8Nnfiumh9Q4i', '7air86yCuyaDuCudz']"
dkZH6HJNQNLLDX6Aj,4,"['jvDNCwbhRLm9Qa79G', 'LAphGS9dBS8CJYiMg', '2SL6YQiFDezZnndrA', 'MHy4SPBpFaXygXgef', 'QM8xsB2yQsAGsQmwN', 'vRXncTnMEh8Ftqifb', 'QGqMoQyBnJpZksbER', 'KDojFM8NyzBNxQt46', 'CBRiHdasdrSkCPC6h', 'a2MJjgG9LDbfnW9Xs', 'zFLNxEvxjGjpCqErk', 'XDfqRuxkijZoHs7yA', '4TFBzeZw23QE3tTkX', 'oJmbfhFuKNcb3Lany', 'HAvmfkXkatJwtGcAh', 'ez6phfFKXjTa3vXFi']"
dkZH6HJNQNLLDX6Aj,6,"['cu9WJiHHk2Mzhj9CF', 'fogdqAi7LFgm9dT5L', 'z4usa3eyr4w4WcEiD', 'xx45Ypmy38kwPh4Ev', '3fnA2hk9gqD6ynw2a', 'YuZsGY2KwRGALHPQY', 'gp9EHecZnWR99tCkL', 'N9JawD2SGHauiJsoi', 'mgH996ScinHHjTx4t']"
dkZH6HJNQNLLDX6Aj,5,"['ZCzGgLA7sJPRgbstY', 'op5ot38AB6KfA2YXE', 'fDgn9wS5ii7RugMGs']"
dkZH6HJNQNLLDX6Aj,7,"['9YXeYDwNYSoeiYRfA', 'A6b6vQw8wy3S5rnvG', 'p24dz7iquW6oaRfcJ', 'BmAynAyzDZzZN8q8K', 'LeK6fBLLj3wExSTXd']"
fQfMtSKFcpNi8HGAp,1,['r3MSNDDqJJxRFqA7Z']
fQfMtSKFcpNi8HGAp,6,['9yK2h2MrHoSG5nqq3']
fQfMtSKFcpNi8HGAp,7,['EnprJaLkYYYHiMxKd']
dkZH6HJNQNLLDX6Aj,0,['iNezumjv2jaj4atqu']
dkZH6HJNQNLLDX6Aj,1,['S9Bf4bjMsBKcj8Bs3']
dkZH6HJNQNLLDX6Aj,4,"['sG5xwoiDFE4YxAAFR', 'i8oTYdqJwrv4DPQBk', 'u9nLbM7BSaNhrhGpN']"
dkZH6HJNQNLLDX6Aj,0,['xd4wowhKqfQ8yDGKp']
dkZH6HJNQNLLDX6Aj,1,['rfi7HES8Ht5YKDoxR']
dkZH6HJNQNLLDX6Aj,2,['9jJubE4g2AWLWQkeL']
dkZH6HJNQNLLDX6Aj,3,"['qFPviNPRafCq79PLb', 'atELmtSLcn3wEX5mN', 'eSogTnp5hGgf7htPK', 'pcEt7KTsY839byG5E', 'Z8rRYYXKD96QCWSEt', 'LrnhvKk5pduqsb5a8', 'nmKFKZ8zgdeuickiS', '5ryiKL6aDL4JxGiLW', 'wNMLxenaqAjJ6bwTZ', '34mcbnk8iFsWHvyy9', 'N6ug4gwHCEWr2kAfA', 'KJArtSWfHrhKS9j37', 'bMtcgBBHBDn6oQWBp', 'hwuP4QWeKd5gdWExT', 'DeC2YMzEWfNwaFr4C']"
dkZH6HJNQNLLDX6Aj,4,"['xBqf6nCZtwMuc4sAz', 'pTtbYymPddo8Q8hs7']"
dkZH6HJNQNLLDX6Aj,5,"['aQ56agbTHW95LJspk', 'a3u7T32Hs5eo6vA4e', 'oZJ3maG4dSwn7RSoX', 'zDG96NSmk5GyGab7m', 'DBrGRcNEjYztsz2bw', 'vraEG3vA5caszREJf', 'gnnZpWdD9oAMdLxXZ', 'Mtuyq5u4iAdNd2hG2', 'REPASYYJbbcSgxCQ3']"
dkZH6HJNQNLLDX6Aj,0,"['i9nG6MMfCcLouMaR7', '7GgZzuHCrH2hiefy3', 'mvtkkbbAgQTNT83Lj', 'YaE88jqD66ZKaxywt', 'GRBGvomN9RRamWiiw', 'EFFDA2h6kAftPCLMd', 'M6rysB6CnTeW89qY9']"
dkZH6HJNQNLLDX6Aj,7,"['CHTBaZ7u7HXRtJLMt', 'fd7rtzs9sqmHe8hye']"
dkZH6HJNQNLLDX6Aj,1,['JgtFgHFNk8Eb3JwSn']
dkZH6HJNQNLLDX6Aj,2,"['w6yWaf8uxnk5MQZC8', 'sgvx57cDWM3fkYhsc', 'JkxFCsKKdaJmjv2gC', 'a4u339b2DFLkj6zb6', '6ZifjbMrERigTHiWh', 'dj3WaCGsKXf8JqpST', 'cukiMHYaehwRcTXxb', 'WhdAuHMA7uSMLaeZh', 'M5MqGzLpsqq5LaiZe', 'hnjRTtuHsxY9KsnT7']"
dkZH6HJNQNLLDX6Aj,3,"['DpsXavk9X4sdPgxuF', 'EpzAaA89Qf4e5Q74g']"
dkZH6HJNQNLLDX6Aj,4,"['4RXaiYRbN7YXbbh4v', 'jzuBaJQqr4AGb5Sgv', 'NPBvcKzCmPW3735jq']"
dkZH6HJNQNLLDX6Aj,5,"['4dqeaEA4uosZGyWAb', 'JASvW3cmo89y4b7Bv', 'nWx3rzzcXoDfb4YjB', 'hk6FztmobBy4oHA3Z', 'EsBDEKCYWSoNPmpyb', 'WCFkYd4wwvEWArv7D']"
dkZH6HJNQNLLDX6Aj,6,"['v9Dz6t8saWn8cYkBY', 'avtZQT5Rhd298geqq', '8qmbfXDhTSeiNHick', 'jnGRbGeCLGnHHbhiW', 'yJjFHrFKH6q3gXGww', 'MSRcTH8Wm4yrQjdMn', 'ia6c5zjXhmMkWf6d6', 'kxZTwJwKdPbdq7P4H', 'yboZr5E8DjuisjStp', '3bxRhwqoCz9fgQ9fS', 'mbmBch8Qh2PZXHQwa', 'fLFrWrtGdzLCPmqWh', 'shjPTkC7rnMN8gCvp', '4BrLKSvRtELhPBqvS']"
dkZH6HJNQNLLDX6Aj,3,"['tfgaGmABQeW2CLaZo', 'i3MATzXpaXNdL2ZSC', 'fBgxwJoy3uGSN2irc', 'oRX6edaa9aEPsGG5o', '2rzxYG9PveJAXox6q']"
3PsfyZNMg33StEkPP,0,['A9CvRT95ChoozZJwW']
dkZH6HJNQNLLDX6Aj,0,"['Cq6m7iuXCyKcN6wmX', 'QnrgyXCsBjbb3pENK', '28De58ddz2Dygswz5', 'ddiPGg3QxbDb4CNRa']"
dkZH6HJNQNLLDX6Aj,1,['TdhnL8Nnd6cG5PRHm']
dkZH6HJNQNLLDX6Aj,2,"['suhqX5rNsgCZEn2tr', 'Zr3n3hZ9tecfqWAPk', 'wcKRGgGyepeNuxARN', 'sNf5Yh7ahovEY8wK2', 'QZMDruQHQdHoEkfDa']"
dkZH6HJNQNLLDX6Aj,3,"['ruDtzNLbNKnT5nGv7', 'ETFAzFB6Gp7N2PB7S', 'a5qJbznKdzfzT6Xnx', 'HqKGjzWbAFAhJzEet', 'v9nspdA87fvC3twXx', 'BgDKMbgnF6GNonL4w', 'PgSEtcGbHaX5B93cW', '77NNK6oed8n8iP5hh', 'NNuP9WEWYKJh9dHrz', 'nPkWQDcFHdekLw9Nz', 'ggs7GQaA9EvoaP3qH', 'DicR58nBnZcZ4Xd3y', 'huhAJiHcQ7u6vHSBX', 'sQbzqHWSWm4PXTev8']"
dkZH6HJNQNLLDX6Aj,4,"['tsTt5A94D2bQFCtiv', 'DFXmd5z22w7XhJwXW']"
dkZH6HJNQNLLDX6Aj,5,"['Jk87S4HY3jvEih7p7', 'PqtdZqL9642ivBWoT', 'XFk3BrzAQw9ZFfoHf']"
dkZH6HJNQNLLDX6Aj,0,['c7gsEP9KDSrsK9hgZ']
dkZH6HJNQNLLDX6Aj,1,"['yaiX2XpojojEe7xkq', 'N8KxWdZkrPur6dBFb', 'PmNjbnt7rLEZEQtGW']"
dkZH6HJNQNLLDX6Aj,2,"['Tm7qP4ibLLnCvWDwT', 'KLM7QK2SdsbGASxrM', 'bXDegBXyaso3pwR4f', 'vk4TYokfzwr7Feo7Y', 'jS5NdFMCt6YNk9jpo', 'pFw5qnkTPp8P7Cvvt', 'DouJ3SCJ7Gvts5SWT', 'cguuMGungkf6amnCA']"
dkZH6HJNQNLLDX6Aj,3,"['k6nfiZETr5cqGnGz6', 'NFrK8CtcDcY2apqXW', 'JgHFhbjGTBqmW7z8J', 'paY9wPWTHuemgZphj', '276jradRqR66PHGZ4', 'N65yihEXJAWyrFAwy']"
rR2LeS8KgAEufjjCZ,6,"['ZGjHhwShYzuAKHozi', 'qjPtGDBND3TGAo9sG', '37sZ7TCE7ezHSqPWS', 'haZRqquS9Lgkw2G5B', 'M9BsBG2GhTm49N5Tj', 'CGBBbW8LsoQo5BRqv', 'cEBMM97a7sKTwPk9R', 'Bq4cefS9anL7pxFMQ', 'Ded4ESyAsMpiNguAY']"
rR2LeS8KgAEufjjCZ,7,"['GxAPJaPzWo5WfFZ8B', 'C6AoYYg9kxWhvkerQ']"
dkZH6HJNQNLLDX6Aj,1,['TA2S2uLXtjhbkZm8k']
