derivation_chain,status_chain,halstead_difficulty
"['25775', '25777', '25778', '25780', '25782', '25785', '25786', '25788', '25789', '25790', '25792', '25796', '25799', '25804', '25805', '25806', '25807', '25810', '25811', '25813', '25814', '25816', '25817', '25818', '25819', '25820', '25822', '25823', '25824', '25826', '25827', '25829', '25830', '25831', '25832', '25834', '25835', '25838', '25839', '25842', '25846', '25866', '25867', '25868', '25869', '25870', '25871', '25873', '25874', '25876', '25878', '25880', '25881', '25882', '25883', '25884', '25885', '25888']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.1530612244898, 127.1530612244898, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 127.8051282051282, 134.7135135135135, 135.44565217391303, 136.93406593406593, 137.69060773480663, 137.69060773480663, 137.69060773480663, 138.45555555555555, 139.2290502793296, 140.01123595505618, 140.80225988700565, 141.60227272727275, 142.4114285714286, 142.4114285714286, 142.4114285714286, 142.4114285714286, 142.4114285714286, 142.4114285714286]"
"['26404', '26418', '26422', '26424', '26426', '26427', '26429', '26433', '26435', '26439', '26441', '26446', '26451', '26453', '26458', '26461', '26463', '26466', '26469', '26491']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[158.35365853658536, 158.46036585365854, 158.5670731707317, 158.67378048780486, 158.78048780487802, 158.88719512195124, 158.9939024390244, 159.10060975609755, 159.20731707317074, 159.42073170731706, 159.52743902439025, 159.6341463414634, 159.84756097560975, 159.95426829268294, 160.0609756097561, 160.16768292682926, 160.27439024390245, 160.3810975609756, 160.59451219512198, 161.27245508982034]"
"['26288', '26290']","['PARSEERROR', 'UNSAT']","[53.6, 53.0]"
"['26314', '26321', '26342', '26343', '26347', '26350', '26355', '26371', '26379', '26382', '26386', '26392', '26393', '26411']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[49.32692307692307, 49.32692307692307, 52.10126582278481, 53.34177215189873, 53.69620253164557, 56.89873417721519, 56.71518987341772, 56.71518987341772, 58.67088607594937, 58.67088607594937, 59.050632911392405, 59.050632911392405, 59.050632911392405, 60.550925925925924]"
"['26288', '26290']","['PARSEERROR', 'UNSAT']","[53.6, 53.0]"
"['26314', '26321', '26342', '26343', '26347', '26350', '26355', '26371', '26379', '26382', '26386', '26392', '26393', '26411']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[49.32692307692307, 49.32692307692307, 52.10126582278481, 53.34177215189873, 53.69620253164557, 56.89873417721519, 56.71518987341772, 56.71518987341772, 58.67088607594937, 58.67088607594937, 59.050632911392405, 59.050632911392405, 59.050632911392405, 60.550925925925924]"
"['26288', '26290']","['PARSEERROR', 'UNSAT']","[53.6, 53.0]"
"['26314', '26321', '26342', '26343', '26347', '26350', '26355', '26371', '26379', '26382', '26386', '26392', '26393', '26411']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[49.32692307692307, 49.32692307692307, 52.10126582278481, 53.34177215189873, 53.69620253164557, 56.89873417721519, 56.71518987341772, 56.71518987341772, 58.67088607594937, 58.67088607594937, 59.050632911392405, 59.050632911392405, 59.050632911392405, 60.550925925925924]"
"['26700', '26702']","['PARSEERROR', 'SAT']","[21.84, 22.959999999999997]"
"['25589', '25603']","['PARSEERROR', 'SAT']","[34.47761194029851, 69.88636363636364]"
"['25660', '25662', '25663', '25664', '25666']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[32.714285714285715, 33.0, 33.0, 33.0, 46.080357142857146]"
"['25669', '25670', '25675']","['PARSEERROR', 'PARSEERROR', 'SAT']","[4.235294117647059, 4.235294117647059, 46.080357142857146]"
"['25753', '25754', '25755', '25756']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[50.92035398230089, 71.36363636363637, 71.36363636363637, 65.12121212121212]"
"['25809', '25825', '25840', '25843', '25848', '25849', '25850', '25851', '25852', '25853', '25856', '25860', '25861', '25862', '25863', '25864', '25865', '25886', '25887', '25890']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[11.13013698630137, 68.92207792207792, 71.68831168831169, 71.49350649350649, 71.88311688311688, 71.88311688311688, 71.34615384615384, 71.34615384615384, 71.53846153846153, 71.53846153846153, 70.82278481012659, 66.58974358974359, 71.73076923076923, 71.73076923076923, 71.73076923076923, 71.73076923076923, 71.73076923076923, 55.507936507936506, 55.507936507936506, 69.88636363636364]"
"['25898', '25899']","['PARSEERROR', 'SAT']","[71.36363636363637, 71.36363636363637]"
"['25918', '25920', '25921', '25922']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[11.13013698630137, 11.13013698630137, 11.13013698630137, 11.041095890410958]"
"['25969', '25970', '25976', '25980', '25981', '25987', '25991', '26000', '26002', '26010', '26013', '26014', '26015', '26025', '26035', '26037', '26046', '26227']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[60.776315789473685, 60.776315789473685, 60.776315789473685, 60.517391304347825, 60.65217391304348, 61.595652173913045, 62.135964912280706, 63.359649122807014, 61.595652173913045, 61.595652173913045, 63.86086956521739, 63.86086956521739, 63.86086956521739, 50.71491228070176, 48.94736842105263, 49.24778761061947, 42.28571428571429, 17.202380952380953]"
"['26236', '26237', '26248', '26250', '26252', '26256']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[70.14705882352942, 70.14705882352942, 36.986301369863014, 36.986301369863014, 36.986301369863014, 158.50574712643677]"
"['26387', '26394', '26498', '26501']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[158.50574712643677, 158.50574712643677, 142.83908045977012, 142.83908045977012]"
"['26736', '26747']","['PARSEERROR', 'SAT']","[158.50574712643677, 158.50574712643677]"
"['26311', '26312']","['PARSEERROR', 'SAT']","[11.575342465753424, 11.575342465753424]"
"['26520', '26521']","['PARSEERROR', 'SAT']","[25.913333333333334, 28.947368421052634]"
"['26830', '26833']","['PARSEERROR', 'SAT']","[25.913333333333334, 28.947368421052634]"
"['26990', '26992', '26994']","['PARSEERROR', 'PARSEERROR', 'SAT']","[25.913333333333334, 24.972972972972972, 24.972972972972972]"
"['26328', '26330']","['PARSEERROR', 'UNSAT']","[24.868750000000002, 25.875]"
"['26870', '26874']","['PARSEERROR', 'SAT']","[158.50574712643677, 158.50574712643677]"
"['25590', '25591', '25592', '25593', '25594']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[70.82706766917293, 70.82706766917293, 70.82706766917293, 71.05263157894737, 71.95488721804512]"
"['25765', '25766']","['PARSEERROR', 'SAT']","[158.50574712643677, 158.50574712643677]"
"['26851', '26855', '26869', '26892', '26898', '26900', '26911', '26916', '26920']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[157.5, 157.5, 157.69230769230768, 157.02185792349727, 157.5, 162.0, 157.40384615384616, 157.5, 157.5]"
"['26813', '26815', '26816', '26817', '26825', '26826', '26827', '26829', '26831', '26842', '26849']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[51.065217391304344, 51.065217391304344, 51.065217391304344, 51.065217391304344, 51.065217391304344, 51.065217391304344, 51.065217391304344, 51.065217391304344, 51.065217391304344, 51.065217391304344, 60.550925925925924]"
"['24180', '24181', '24182', '24183', '24184', '24185', '24186', '24187', '24188', '24189', '24190', '24191', '24192', '24193', '24194', '24195', '24196', '24197']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[38.215384615384615, 38.911764705882355, 43.91428571428571, 45.214285714285715, 45.60144927536232, 45.214285714285715, 45.60144927536232, 49.869565217391305, 49.869565217391305, 49.869565217391305, 49.869565217391305, 47.785714285714285, 47.785714285714285, 49.34782608695652, 49.34782608695652, 50.66666666666667, 57.91304347826087, 58.9010989010989]"
"['26650', '26669', '26672', '26674', '26680', '26683', '26687', '26690', '26691', '26693', '26694', '26704', '26713', '26721', '26723', '26724', '26725', '26731', '26744', '26749', '26750', '26759', '26762', '26772', '26775', '26782', '26791', '26819', '26823', '26832', '26834', '26841']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[55.66386554621849, 54.68333333333334, 54.68333333333334, 54.68333333333334, 53.10504201680673, 53.10504201680673, 53.10504201680673, 52.6625, 52.6625, 52.6625, 52.6625, 54.090909090909086, 52.6625, 54.231404958677686, 51.58620689655172, 51.58620689655172, 51.58620689655172, 51.14529914529915, 54.231404958677686, 54.231404958677686, 54.54166666666667, 61.29032258064516, 62.595238095238095, 62.98809523809524, 64.1219512195122, 64.1219512195122, 65.06854838709677, 65.20161290322581, 64.67999999999999, 64.944, 65.46774193548387, 65.6008064516129]"
"['26979', '26982']","['PARSEERROR', 'SAT']","[67.33064516129033, 66.3991935483871]"
"['26996', '27002']","['PARSEERROR', 'SAT']","[68.26209677419354, 67.59677419354838]"
"['27010', '27022']","['PARSEERROR', 'SAT']","[42.407766990291265, 43.02941176470588]"
"['27198', '27208']","['PARSEERROR', 'SAT']","[158.50574712643677, 158.50574712643677]"
"['26516', '26527']","['PARSEERROR', 'SAT']","[92.28145695364239, 92.28145695364239]"
"['26658', '26665']","['PARSEERROR', 'SAT']","[92.28145695364239, 92.28145695364239]"
"['26864', '26866', '26868']","['PARSEERROR', 'PARSEERROR', 'SAT']","[36.66666666666667, 36.66666666666667, 35.720588235294116]"
"['26960', '26974']","['PARSEERROR', 'SAT']","[7.142857142857143, 10.75]"
"['27160', '27181', '27190', '27193', '27199']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[63.80769230769231, 71.36138613861385, 71.36138613861385, 71.36138613861385, 71.20792079207921]"
"['26709', '26712', '26716', '26933', '26937']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[5.1625000000000005, 5.1625000000000005, 5.036585365853658, 4.7560975609756095, 4.875]"
"['27290', '27294']","['PARSEERROR', 'SAT']","[16.421052631578945, 4.875]"
"['26800', '26802']","['PARSEERROR', 'SAT']","[12.391891891891891, 60.550925925925924]"
"['26766', '26769', '26784']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[4.235294117647059, 4.235294117647059, 158.50574712643677]"
"['26821', '26837']","['PARSEERROR', 'SAT']","[4.235294117647059, 5.0]"
"['27071', '27087']","['PARSEERROR', 'SAT']","[15.789473684210526, 19.125]"
"['27318', '27322']","['PARSEERROR', 'UNSAT']","[20.25, 20.8]"
"['27081', '27095']","['PARSEERROR', 'SAT']","[11.375, 10.75]"
"['26372', '26408', '26414', '26415', '26419', '26537', '26539', '26541', '26545', '26546', '26550', '26554', '26555', '26570', '26574', '26598', '26602', '26615', '26618', '26676', '26679', '26703']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[54.92307692307692, 55.34375, 55.34375, 55.34375, 55.34375, 56.215384615384615, 54.03125, 53.29032258064517, 56.215384615384615, 56.215384615384615, 34.0, 34.0, 34.0, 34.8, 34.8, 35.69811320754717, 35.69811320754717, 36.0, 36.0, 35.127272727272725, 38.63636363636363, 36.719298245614034]"
"['26719', '26720', '26727', '26733']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[27.176470588235297, 27.176470588235297, 38.766129032258064, 41.806451612903224]"
"['26753', '26756', '26760', '26765', '26777', '26785', '26788', '26796', '26797', '26806', '26808', '26809', '26812', '26820', '26836', '26846', '26858']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[29.4, 29.020833333333332, 29.85, 29.458333333333332, 31.35211267605634, 31.35211267605634, 31.35211267605634, 31.35211267605634, 31.35211267605634, 31.35211267605634, 31.35211267605634, 31.35211267605634, 31.35211267605634, 31.5, 32.09154929577465, 32.520833333333336, 32.84931506849315]"
"['26904', '26909', '26915', '26951']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[38.01265822784811, 38.64102564102564, 40.69230769230769, 31.246376811594203]"
"['27291', '27297', '27311', '27321', '27341', '27342']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[74.88721804511279, 74.88721804511279, 74.88721804511279, 74.88721804511279, 67.04887218045113, 69.3609022556391]"
"['27409', '27410']","['PARSEERROR', 'SAT']","[51.563025210084035, 64.63157894736841]"
"['26813', '26815', '26816', '26817', '26825', '26826', '26827', '26829', '26831', '26842', '26849']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[51.065217391304344, 51.065217391304344, 51.065217391304344, 51.065217391304344, 51.065217391304344, 51.065217391304344, 51.065217391304344, 51.065217391304344, 51.065217391304344, 51.065217391304344, 60.550925925925924]"
"['26988', '26991', '26993', '26995', '26999', '27001', '27003', '27005', '27007']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[122.375, 122.375, 122.375, 122.375, 122.375, 122.375, 122.375, 60.550925925925924, 60.550925925925924]"
"['27211', '27214']","['PARSEERROR', 'UNSAT']","[147.44252873563218, 147.44252873563218]"
"['27236', '27240']","['PARSEERROR', 'SAT']","[154.48275862068965, 154.48275862068965]"
"['27462', '27463', '27479']","['PARSEERROR', 'PARSEERROR', 'SAT']","[158.50574712643677, 158.50574712643677, 158.50574712643677]"
"['26288', '26290']","['PARSEERROR', 'UNSAT']","[53.6, 53.0]"
"['26314', '26321', '26342', '26343', '26347', '26350', '26355', '26371', '26379', '26382', '26386', '26392', '26393', '26411']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[49.32692307692307, 49.32692307692307, 52.10126582278481, 53.34177215189873, 53.69620253164557, 56.89873417721519, 56.71518987341772, 56.71518987341772, 58.67088607594937, 58.67088607594937, 59.050632911392405, 59.050632911392405, 59.050632911392405, 60.550925925925924]"
"['27264', '27266']","['PARSEERROR', 'SAT']","[17.92207792207792, 17.92207792207792]"
"['27411', '27413']","['PARSEERROR', 'SAT']","[15.072289156626505, 14.054054054054054]"
"['25750', '25751', '25752']","['PARSEERROR', 'PARSEERROR', 'SAT']","[28.401639344262296, 28.875, 27.258064516129032]"
"['27152', '27298', '27343', '27353', '27388', '27390', '27392', '27430', '27448', '27480']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[122.375, 49.567567567567565, 50.004672897196265, 122.375, 131.53631284916202, 131.53631284916202, 131.53631284916202, 122.375, 68.54166666666666, 27.258064516129032]"
"['26754', '26757']","['PARSEERROR', 'SAT']","[35.765, 35.765]"
"['26862', '27047', '27049', '27051', '27053', '27120']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[37.44, 37.44, 37.44, 38.73762376237624, 37.32, 38.613861386138616]"
"['27245', '27262']","['PARSEERROR', 'SAT']","[62.80434782608696, 61.39565217391304]"
"['27419', '27423', '27428', '27429', '27431', '27442', '27449', '27451', '27456', '27461', '27465', '27466', '27470']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[64.3658536585366, 64.3658536585366, 64.3658536585366, 64.3658536585366, 64.3658536585366, 66.34146341463415, 66.46341463414633, 66.46341463414633, 66.58536585365854, 66.70731707317073, 66.70731707317073, 66.70731707317073, 66.70731707317073]"
"['27491', '27517', '27522']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[67.7172131147541, 69.4349593495935, 66.70731707317073]"
"['27528', '27531']","['PARSEERROR', 'UNSAT']","[1.8333333333333333, 58.78260869565217]"
"['27551', '27552']","['PARSEERROR', 'SAT']","[51.72413793103449, 52.421052631578945]"
"['27146', '27151', '27159', '27167']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[10.5, 10.5, 10.5, 10.714285714285715]"
"['27639', '27640', '27641']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[20.076923076923077, 20.076923076923077, 21.015151515151512]"
"['27645', '27646']","['PARSEERROR', 'UNSAT']","[22.717391304347824, 22.717391304347824]"
"['27652', '27653', '27654']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[22.935714285714283, 22.935714285714283, 18.355072463768114]"
"['27656', '27657']","['PARSEERROR', 'TIMEOUT']","[17.75, 17.772727272727273]"
"['27658', '27659']","['PARSEERROR', 'TIMEOUT']","[20.23913043478261, 20.23913043478261]"
"['27666', '27667', '27668']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[17.111111111111114, 17.111111111111114, 16.94736842105263]"
"['27669', '27670', '27671', '27672']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[18.666666666666664, 20.25, 22.736842105263158, 22.8]"
"['27683', '27684', '27685', '27686']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']","[22.950000000000003, 25.5, 24.65, 24.65]"
"['27688', '27689']","['PARSEERROR', 'UNSAT']","[26.099999999999998, 26.099999999999998]"
"['27690', '27691', '27692', '27693', '27694', '27695']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[152.21153846153845, 152.3076923076923, 153.14917127071826, 157.5, 158.4, 159.31034482758622]"
"['27698', '27699']","['PARSEERROR', 'SAT']","[157.6, 158.50574712643677]"
"['27704', '27705', '27706']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[144.39790575916228, 149.8913043478261, 158.50574712643677]"
"['27748', '27749']","['PARSEERROR', 'SAT']","[7.5, 7.5]"
"['27753', '27754']","['PARSEERROR', 'SAT']","[18.0, 20.0]"
"['27756', '27757', '27758', '27759', '27760', '27761', '27762', '27763', '27764', '27765', '27766']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[19.133333333333333, 19.133333333333333, 19.133333333333333, 19.133333333333333, 20.0, 20.0, 21.42857142857143, 23.076923076923077, 23.076923076923077, 23.076923076923077, 26.59090909090909]"
"['27798', '27799', '27800', '27801', '27802']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[3.333333333333333, 4.666666666666666, 4.0, 4.0, 6.0]"
"['6991', '6992']","['PARSEERROR', 'SAT']","[1.3333333333333333, 2.25]"
"['27816', '27817']","['PARSEERROR', 'SAT']","[7.5, 8.571428571428571]"
"['14573', '14574']","['PARSEERROR', 'SAT']","[2.25, 1.7999999999999998]"
"['14577', '14578']","['PARSEERROR', 'SAT']","[8.571428571428571, 8.571428571428571]"
"['14586', '14587', '14588']","['PARSEERROR', 'PARSEERROR', 'SAT']","[21.590909090909093, 19.730769230769234, 20.454545454545457]"
"['14590', '14591']","['PARSEERROR', 'SAT']","[22.958333333333332, 22.958333333333332]"
"['27837', '27838']","['PARSEERROR', 'SAT']","[12.0, 11.0]"
"['7287', '7288']","['PARSEERROR', 'SAT']","[5.5, 6.857142857142857]"
"['7287', '7288']","['PARSEERROR', 'SAT']","[5.5, 6.857142857142857]"
"['27976', '27977']","['PARSEERROR', 'SAT']","[10.083333333333332, 10.5]"
"['28043', '28045', '28046', '28047', '28048']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[21.0, 10.0, 10.0, 9.5, 21.0]"
"['28062', '28063']","['PARSEERROR', 'SAT']","[43.27272727272727, 46.9]"
"['28040', '28041', '28042']","['PARSEERROR', 'PARSEERROR', 'SAT']","[5.25, 5.25, 5.5]"
"['28044', '28049', '28050', '28051', '28052']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[13.0, 13.5, 13.5, 9.818181818181818, 9.818181818181818]"
"['28080', '28081']","['PARSEERROR', 'SAT']","[14.625, 14.25]"
"['7287', '7288']","['PARSEERROR', 'SAT']","[5.5, 6.857142857142857]"
"['28131', '28132', '28133', '28134', '28135', '28136', '28137']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0]"
"['28138', '28139', '28140', '28141', '28142', '28143', '28144', '28145', '28146']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[8.75, 8.75, 8.75, 10.181818181818182, 8.75, 9.333333333333332, 9.333333333333332, 7.3500000000000005, 4.722222222222222]"
"['28153', '28154']","['PARSEERROR', 'SAT']","[10.0, 10.0]"
"['28162', '28164', '28165']","['PARSEERROR', 'PARSEERROR', 'UNSAT']","[17.346153846153847, 19.25, 17.875]"
"['28166', '28167']","['PARSEERROR', 'UNSAT']","[16.5, 17.875]"
"['28176', '28178', '28183']","['PARSEERROR', 'PARSEERROR', 'SAT']","[20.73076923076923, 20.73076923076923, 19.03846153846154]"
"['28184', '28185', '28186', '28187']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[17.233333333333334, 17.966666666666665, 17.966666666666665, 18.464285714285715]"
"['28189', '28190', '28191']","['PARSEERROR', 'PARSEERROR', 'SAT']","[17.966666666666665, 18.19230769230769, 17.346153846153847]"
"['28089', '28090', '28091', '28092']","['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT']","[16.033333333333335, 17.266666666666666, 16.033333333333335, 17.178571428571427]"
"['28100', '28101']","['PARSEERROR', 'SAT']","[17.5, 17.178571428571427]"
"['28102', '28103']","['PARSEERROR', 'SAT']","[18.5, 18.5]"
"['28104', '28105']","['PARSEERROR', 'SAT']","[18.5, 18.5]"
"['28114', '28115', '28116']","['PARSEERROR', 'PARSEERROR', 'SAT']","[18.666666666666664, 18.666666666666664, 20.0]"
"['7287', '7288']","['PARSEERROR', 'SAT']","[5.5, 6.857142857142857]"
"['7287', '7288']","['PARSEERROR', 'SAT']","[5.5, 6.857142857142857]"
