id,parseerror_distances,not_parseerror_distances
pZLjwqwDPNToyF4xr,"[2, 5, 28, 0, 1, 3, 9]","[2, 3, 18, 18, 3, 34, 33, 0, 2, 20, 120, 0, 10, 27, 18, 20, 6, 64, 26, 58, 7, 141, 53, 141, 0, 45, 1, 154]"
e4SPoseqJpHqpDc47,[],"[13, 26, 47]"
WujFyFWn3ZCJeQFWy,[],[57]
2Youb7CApDSscgNPP,[],"[34, 6, 57, 58, 11, 8, 47, 52, 52, 2, 86, 7, 80, 65, 34, 59, 1, 20, 7, 130, 57, 7, 4, 6, 6, 2, 4, 0, 2, 66, 4, 6, 82, 2]"
KaBrH2deCoM5Te2Ec,"[2, 1]","[32, 0, 53, 44, 0, 136, 41, 2, 11, 49, 50, 0]"
K6hdqvdsM6LQ5EYdH,"[0, 17, 70, 5]","[52, 60, 19, 70, 73, 42, 2, 6, 119, 6, 89, 69, 209, 0, 6, 7, 7, 6, 6, 2, 2, 2, 12]"
sanu33sG6w5utMT3r,[1],"[18, 11, 21, 28, 21, 26, 0]"
s7xatd43jvokDu5Ex,"[2, 20, 25, 25, 1]","[11, 21, 19, 31, 29, 4, 24, 21, 14, 29, 4, 10, 4, 4, 2, 15, 45, 20, 38]"
BkB5JP6bRGpr9gTx2,[20],"[34, 55, 55, 0, 3, 8, 0, 51, 0, 50, 2, 4, 6, 46, 41, 0, 82, 11, 3, 13, 13, 2, 33, 35, 67, 21, 20, 13]"
4QYiQfWhMGHvC66Fa,[],[]
gRBuoQrx5XHwztoqs,[],"[34, 0, 55, 27, 0]"
QSsRhYHTXzA6xbrWz,[],[]
ydwLuzDbQGjeg54Ge,[],"[11, 0, 19, 0, 6, 8, 9]"
BDkmLRWsZ3zoHsWtA,[],"[10, 52, 4, 45, 24, 87, 88, 63, 101, 95, 0, 78, 110]"
fA9Cgp6FBCsi4sx7K,[],[0]
AGNqcCz4bpHSahDXg,"[3, 1, 8, 17, 26, 1, 5]","[11, 21, 6, 21, 1, 16, 12, 0]"
Q8zaKYnwXMXhDQFha,[],"[6, 14, 14, 4, 4, 4, 8, 9, 1, 2, 4, 4, 2, 10, 69, 4, 6, 12, 6, 4, 7, 7, 8, 7, 7, 7, 7, 2, 6, 12, 1]"
MW5g6KQYhynggxDyA,[],"[0, 0, 0]"
8M4PRjdLP9pkEKvSY,[],"[0, 69, 24, 0, 53, 150, 4, 50, 2, 4, 7, 6, 44, 3, 4, 25, 9, 0, 2, 8, 220, 1, 7, 4, 16, 16, 19, 126, 17, 0, 36, 4, 0, 4, 4, 50, 1, 2, 28, 1, 0, 0, 22, 1]"
fNE4yfpfxQNDQXMyH,[],"[11, 21, 28, 21, 31, 47, 31, 81, 57, 75, 38, 57, 27, 34]"
o4CacviNWTfbCpaGK,"[9, 40, 24, 27]","[87, 3, 46, 32, 15, 18, 5, 51, 51, 87, 89, 65, 244, 7, 41, 30, 6, 6, 26, 31, 110, 21]"
AQWswx3NZybmfsTfs,[],[11]
gEqet9bw2R244rT5c,[],"[15, 4, 7, 35, 42, 38, 42, 2, 28, 7]"
io5PGxvroG6mzZmMK,[],"[16, 3]"
iWrmQaQT2rEQNcBkm,[3],"[46, 0, 7, 4, 28, 14, 15, 0, 2]"
bE5F4LnM9jp44CPEE,"[2, 12]","[7, 46, 1, 0, 8, 54, 99, 7, 92]"
oFHuDNrTqzQPGtyk6,"[3, 1, 8, 17, 26, 1, 6, 1, 5, 18]","[11, 21, 6, 21, 1, 16, 12, 0, 0]"
wSPW9hk7YuYaL5fza,[],"[12, 56, 0, 56]"
u8Ng6tsruZiSMKRxP,[11],"[1, 37, 1, 1]"
p9hTvH4kKuZYoEYmB,"[57, 46, 5, 2, 2, 17, 1, 1, 42, 45, 0, 0, 2, 3]","[0, 51, 53, 14, 4, 14, 7, 3, 11, 11, 10, 3, 7, 4, 4, 4, 4, 13, 11, 6, 9, 8, 4, 4, 0, 47, 24, 22, 88, 8, 6, 6, 66, 25, 16, 8, 4, 25, 57, 2, 4, 82, 0, 4, 8, 8, 7, 15, 4, 13, 7, 38, 0, 6, 54, 24, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
dWxK5oEAkEHeZ9f79,[],[]
SEAvDMY3y3jaeB35L,[],[]
Jps2mgqE8j2ErbmfT,"[50, 1, 6, 55, 46, 4, 0, 29, 3, 34, 24, 7]","[12, 113, 48, 4, 0, 50, 3, 80, 58, 58, 7, 0, 20, 7, 21, 7, 24]"
AzGvrvo2mJqfykWWi,"[1, 2, 16, 13, 56, 44]","[11, 21, 27, 2, 14, 0, 26, 27]"
YTEh9gjm3yT2QnN2C,"[0, 4, 0, 98, 1, 9, 0, 2, 0, 1, 13, 15, 4, 1, 4, 21, 11, 31, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 49, 4, 26, 3, 77, 4, 47, 15, 7, 6, 24, 18, 0]"
LHi85MPsfTrQToyHy,[],[]
DQtLyEY8C7nkGGEjM,"[0, 13, 1, 3, 2, 1, 23, 3, 5]","[34, 54, 54, 3, 8, 45, 50, 50, 4, 84, 0, 64, 1, 7, 4, 2, 4, 2, 2, 64, 46, 48, 0, 0, 21, 64, 4, 62, 7, 0, 0, 20, 19, 39, 39, 7, 2, 19, 49, 19, 21, 14, 14, 2, 22, 11]"
gpbXopzmssijxmw3o,[0],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
hXBvNkwnCohcHmnSG,"[1, 52, 4, 0, 47, 1, 0]","[34, 17, 10, 18, 0, 52, 0, 54, 87, 87, 75, 48, 15, 41, 82, 71, 103, 100, 34, 0, 69, 66]"
xRk8R7YXZbnyt2jje,[1],"[11, 21, 28, 21, 27, 23, 10, 6, 31, 34, 33, 59, 59, 120, 56, 77, 76, 107, 39]"
PG9zTj78aBDpdsLG3,"[7, 1, 5, 1, 3, 4, 31, 1, 21, 26, 38, 0, 10, 9, 131, 1, 48, 1, 23, 22, 22, 43, 1, 12, 15, 23, 115, 103, 4]","[34, 100, 54, 6, 23, 49, 7, 49, 82, 25, 121, 4, 0, 4, 15, 25, 26, 1, 28, 4, 1, 1, 8, 131, 24, 55, 1, 129]"
wNDwjPEQTgYQa4MZw,"[16, 0, 3, 0, 7, 6, 29, 24, 8, 0, 17]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 34, 63, 29, 13, 19, 23, 29, 4, 28, 24, 0, 0, 38, 18, 44, 0, 16, 23, 66, 25, 0, 0, 0, 0, 0, 26, 0, 20]"
bnaYP6ys4ALEG9sbg,"[30, 35, 3, 4, 6, 6, 12, 41]","[14, 21, 21, 28, 21, 31, 29, 60, 5, 35, 46, 60, 15, 18, 2, 15, 56, 1, 27, 28, 3, 47, 1, 1, 8, 8, 3, 18, 1, 1, 38, 49, 27, 29, 37, 1, 2, 2, 1, 48, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 3, 7, 5, 10, 24, 7, 0, 0]"
eG7w6N8zcEpJtJY9E,"[10, 0, 39]","[34, 101, 101, 42, 49, 84, 84, 84, 11, 19, 8, 9, 9, 26, 22, 15, 114, 111, 19, 48, 36, 176, 89, 2, 13, 18, 122, 140, 33, 7]"
ju7AYgLcpciw526Nj,[],"[41, 64, 55, 11]"
GavusxpiQzgpiKKH3,"[0, 2, 3, 30, 0, 168, 14, 0, 59, 8]","[0, 0, 34, 0, 55, 0, 46, 0, 3, 3, 46, 0, 0, 51, 0, 86, 0, 86, 0, 2, 0, 51, 0, 46, 0, 58, 87, 0, 12, 48, 4, 2, 2, 6, 2, 1, 29, 4]"
sodz8C2tCHjHMwJEa,[],[26]
pNp8H5HCJaGg6AsJf,[],[36]
BySMiHedeSkte2zkZ,"[0, 2, 1, 0]","[34, 53, 4, 11, 46, 51, 51, 87, 87, 64, 39, 7, 118, 2, 6, 42, 26, 0, 19, 19]"
nZCSPJbJyaSaxPFHu,[],"[718, 27, 0, 0, 20, 0, 35, 76, 14, 42, 6, 8, 0, 6, 15]"
XJypFc3TWkJHzQ5DZ,[],"[56, 56, 56, 86, 154, 60, 7, 16, 14, 22, 2, 93, 0, 4, 71, 88, 40, 7, 70, 21]"
m3pFCWRFRwu84jd76,[],[]
9MjZmvBZm3zex8Fuz,[],"[0, 7, 31, 7, 34]"
88Lo7AZ4sHpnSqFxr,"[3, 32, 1, 1, 3, 4, 2, 0, 3, 12, 13, 0, 9, 23, 1, 24, 48, 1, 1, 1, 2, 2, 16]","[5, 4, 12, 8, 4, 8, 12, 0, 0, 14, 4, 0, 2, 2, 7, 15, 8, 6, 6, 12, 0]"
Zy5gfFDhmr6odt83h,[],[19]
D4YnqJriunnMHfsdC,[2],[]
Tjsvm5uvENhF2ufwf,"[1, 1, 1, 6, 81, 4, 85, 1]","[51, 0, 0, 6, 23, 56, 38, 19, 30, 7, 13, 10, 88, 32, 4, 41, 18, 15, 4, 20, 17]"
tsJaTaNNSuMox2ix8,"[9, 5, 2, 1, 4, 5]","[34, 1]"
rZAGcwkp5yS55WmPa,[],[0]
NzrpNQkuzQ35RLBoB,"[13, 19, 5]","[55, 88, 89]"
WrNLc5HNGDeSWcmqQ,"[10, 24, 27, 31, 5, 10, 5, 0, 1, 3, 5, 46, 5, 31]","[12, 11, 21, 8, 21, 27, 6, 33, 31, 22, 31, 0, 35, 33, 38, 5]"
qxbXqSx87i6iiEmJq,"[6, 4, 0, 0, 1, 0, 22, 16, 2, 15, 4, 8, 39, 6, 1]","[33, 45, 11, 45, 29, 14, 62, 0, 11, 20, 19, 7, 28, 1, 30, 7, 0, 50, 0, 0, 0, 87, 7, 81, 4, 0, 12, 69, 4, 27, 4, 4, 42, 61, 6, 58, 71, 72, 2, 15, 16, 21, 45]"
wWt33yP5kfHYWJ8NP,[],[]
gbHNSCkMGDB48SxJP,"[1, 2, 16, 13, 56]","[11, 21, 27, 2, 14, 0, 26, 27]"
v233gjBY322Ns6ZCa,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20, 20]"
K4ytm93fR9zgegjBT,"[2, 20, 12, 20, 1, 1, 140, 1]","[55, 55, 11, 61, 6, 5, 60, 4, 45, 7, 7, 4, 45, 28, 88, 1, 0, 1, 7, 53, 22, 169, 94, 68, 68, 45, 1, 7, 14, 7, 2, 0, 51, 59, 7, 51, 7, 1, 1, 44, 44, 98, 63, 0, 0, 21, 14, 12, 4, 112, 7, 0, 0, 0, 0, 7, 7, 7, 24, 7, 141, 26, 23, 23, 19, 0, 7, 55, 6, 0, 0, 0, 0, 0, 212, 0, 66, 1, 0, 4, 15, 10, 27, 0, 0, 4, 4, 8, 7, 4, 0, 4, 0, 34, 2, 7, 21, 8, 37, 21, 4, 6, 17, 7, 7, 23, 24, 4, 4, 7]"
ZwZm9TCAqRoyov3dm,[],[]
iifat3X6QxYSXYxfS,[3],"[56, 50, 46, 51, 0, 51, 0, 89, 0, 89, 2, 2, 2, 2, 64, 99, 100, 80, 119, 105, 21, 4, 33, 23, 73, 10, 22, 22, 10, 10, 19, 19]"
4Qh29sgrbre66Py4g,"[4, 2, 91, 1, 2, 15, 4, 10, 4, 5, 3, 2, 27, 11, 8, 21, 13]","[11, 26, 31, 57, 31, 34, 0, 1, 46, 1, 18, 2, 1, 11, 65, 6, 0, 7, 76, 113, 0, 0, 4, 7, 6, 6, 6, 6]"
wwPkB3iP9KJLEHzc2,[1],"[0, 0, 0, 0, 0, 0, 0, 0, 14, 2, 18, 14, 4, 9, 1, 16, 22, 0, 0, 73, 4, 18, 5, 53, 96, 90, 60, 12, 4, 4, 24, 4, 70]"
AkP4Tq4Zj22T4srNu,[],[]
9M6ewWznfpmKgvuiQ,"[42, 1, 20]","[9, 32, 19, 53, 26, 19, 27, 44, 17, 41, 25, 47, 29, 29, 15, 1, 14, 16, 47, 26, 81, 65, 1, 1, 38, 42, 81, 25, 57, 33, 23, 15, 12, 20, 76, 28, 16, 28, 16, 42, 76, 113, 9, 0, 60]"
D3oSs8DhMZZp45fhC,[0],"[0, 0, 0, 0, 8, 10, 42, 24, 8, 104, 8, 107, 19, 23, 23, 25]"
G2kZemCbmABtTPSKw,"[6, 3]","[14, 36, 11, 4]"
MMPms9xHfEwAwPCqg,"[142, 1]","[32, 44, 11, 53, 47, 3, 51, 47, 57, 59, 86, 14, 86, 1, 0, 0, 0, 44, 2, 0, 0, 0, 0, 13, 92, 2, 0, 0, 9, 2, 6, 129, 16, 33, 81]"
GCQvMMc2dnZq9t4ga,[],[]
HhZS78jykY3Psjdap,[],"[7, 7, 30, 25, 1, 1]"
dwC896nkkTfSWuDrz,[],"[0, 0, 0, 30, 22, 28, 26, 15]"
QwJwDTC2JdChch46a,[],[]
okDFA27pSe3foGqkd,"[1, 12, 0, 1, 1, 0]","[111, 0, 137, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158]"
atwJ6DgQB8BFo2Rit,"[4, 26, 2, 2, 44]","[0, 0, 0, 0, 14, 88, 51, 46, 85, 0, 64, 2, 94, 8, 94, 100]"
gMDWKYACvAhXvvAB9,[],"[11, 21, 28, 21, 27, 47, 31, 30, 54, 57, 49, 5, 57, 45, 22, 23, 22, 16, 3, 6, 32]"
fPw6vGd2rYrwTXGvy,[],"[11, 21, 29, 21, 0, 31, 26, 82, 69, 38, 48, 57, 32, 0, 0, 45, 60]"
Mc8KtSNRnXKdhW7Bf,[17],"[11, 22, 29, 21, 26, 25, 80, 55, 59, 2, 10, 2, 2, 35, 48, 75, 52, 0, 113]"
rBKZtSv8L8aHwNt7u,"[4, 4, 1, 10]","[6, 2, 17, 15, 25, 23, 0, 1, 8, 4, 10, 9, 64, 65]"
7m2XKRQQfKDs8Bhnr,[],"[11, 21, 38, 38, 6, 23, 9, 41, 28, 45, 23, 15, 25, 21, 64, 54]"
REmar2tZwGkm6DSPN,[16],[]
SfegWAv9ix7kyMaa7,"[7, 12, 2, 11]","[13, 0, 22, 6, 23, 2, 9, 22, 11, 10, 35, 15, 26, 3, 0, 7, 81, 8, 26, 0, 68, 0, 109, 98]"
MoL5YqaX4aTHZ4Xxz,[],[]
FEAriBMRgCYj9Jc7p,"[1, 2]","[123, 23, 0, 0, 0, 65]"
wKtiCFdnP5EC9sLMN,[],"[0, 0, 0, 0]"
bEX6beEjK37mx5sbh,"[15, 73, 0, 5, 7, 0, 67, 30, 57]","[51, 5, 25, 142, 45, 19, 53, 55, 54, 0, 62, 111, 9, 0, 0, 6, 76, 4, 4, 4, 4, 7, 7, 4, 6, 7]"
EH89o3uWEJh5rSbhy,"[4, 0, 63]","[37, 116, 16, 62, 0, 61, 7, 52, 22, 44, 87, 87, 13, 0, 152]"
8ccg7Su6cuKWmJiDp,[],"[0, 0, 0]"
skFqZCLmnm8Je3ehZ,"[2, 30]","[0, 197, 7, 20, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
CtBnAWQniM2NLmKmp,[],[0]
N5iT3wsdx2N3842Ge,"[4, 0, 2, 0, 1, 1]","[20, 0, 0, 28, 23, 33, 12, 0, 1, 14]"
DdGB5uLxHPv3S5hBv,[],[]
cZK5nNqvcN5oxxzCw,[],"[11, 21, 28, 21, 31, 47, 31, 80, 57, 38, 58, 48]"
pb7cPbLFjXPc4bmjS,[],[]
Qvicto6HiouR7v82T,"[16, 0, 1, 5, 2, 19, 2, 5, 5, 0, 4, 0, 45, 1, 9, 51, 2, 0, 0, 0, 0, 0]","[4, 4, 4, 44, 46, 77, 80, 59, 6, 10, 49, 38, 0]"
hPLc2F9fKh6PauWJ3,[],[0]
H3SPnAS7epxmfvkvE,"[0, 1, 58, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 30, 21, 33, 20, 11, 120, 10, 32, 82, 81, 0, 0, 64, 172, 0, 44, 0, 0, 84, 0, 0, 20, 11, 16, 11, 0, 48, 20, 16, 16, 7, 21, 46, 123, 58, 20, 18, 8, 63, 59, 7, 26]"
dYmACCCc2sjeEPye5,"[0, 1, 3]","[33, 51, 27, 4, 3, 61, 29, 73, 52, 0, 58, 97, 45, 0, 8, 1]"
p5Syh8eoKWbphPGkG,[],"[54, 7, 3, 7, 7, 111, 14, 2, 0, 0, 7, 0, 154, 133, 21]"
mvKkn3EoWJjdRhast,"[0, 4, 0, 98, 1, 9, 0, 2, 0, 1, 13, 15, 4, 1, 4, 21, 11, 31, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 49, 4, 26, 3, 77, 4, 47, 15, 7, 6, 24, 18, 0, 66, 108, 1, 1, 22, 20]"
z5HHukBGdKHuyRmSE,"[5, 4, 1, 0, 1]","[14, 19, 6, 54, 20, 39, 29, 3, 3, 7, 52, 1, 22, 50, 43, 30, 4, 59, 60, 7, 4, 4, 54, 0, 4, 52, 0, 4, 22, 14, 97, 0, 47, 49, 4, 4, 13, 14, 4, 51, 52, 52, 42, 126]"
T9KusJjkc2d9Gee2q,[],"[48, 54]"
SHHuCYRkX6L49qW37,[],"[61, 10, 31, 53, 44, 48, 47, 47, 88, 4, 7, 80, 57, 2, 58, 24, 13, 24, 16, 16, 0]"
sBJgCzrPHXqxHZQi7,"[4, 24, 0]","[53, 53, 47, 4, 75, 57, 84, 8]"
RydQFoc6nhXuxpDJM,"[1, 2, 2, 29, 5, 20, 5, 12, 54, 52, 23, 0, 32, 4, 74]","[4, 4, 6, 4, 4, 10, 11, 6, 7, 23, 10, 6, 6, 17, 7, 57, 62, 209, 8, 105, 38, 50, 5, 7]"
hCmA8usnLCT5qcraa,[],"[33, 54, 0, 54, 9, 49, 35, 6, 49, 77, 78, 2, 126, 7, 102, 12, 38, 43, 56, 7, 79, 7, 32, 32, 24, 6, 6, 6]"
knxGSSXcXQ7bRJ669,[],"[88, 58, 147, 2, 111, 117, 130, 0, 0, 87, 153, 158, 0, 0, 66]"
TLhnS4yfPogHMk7KC,"[2, 0, 2]","[52, 54]"
QLNXf36Z2HiTgEW9C,[],[]
Ny2SBZyJ3y6Lun2Ry,[],[]
7jNBffSXY49Y8Qd5R,[],"[2, 6, 6, 12, 2]"
58QhRMCmQJdTCfEax,[],[]
YTRYCcfKoXNckGdc7,[],"[34, 0, 55, 27, 0]"
u5yYfQL2sYFGotcvg,[],"[0, 35]"
ZAbrryvTkwoa8GW58,[],"[35, 0, 0, 0, 0, 88, 51, 0, 0]"
mtgFaYTXAbC42XXAS,[],"[12, 55, 49, 14, 51, 54, 54, 93, 93, 74, 115, 60, 12, 4, 2, 4, 6, 12, 6, 8, 14, 4, 10, 0, 0, 104, 0, 82, 131, 6, 46, 2, 2, 16, 6, 88, 0, 60, 52, 7, 7, 31, 3, 4, 27, 17, 115]"
8yPDmaqwwicpPCTAZ,[],[]
EZ47SwHNfapwvBEHB,[],"[34, 51, 59, 64, 0, 90, 0, 0]"
cY7rSz9a5DBtkPP5P,[],[4]
7pD2Qf2TfPbxYfTn7,[],"[11, 21, 29, 21, 31, 31, 80, 57, 37, 11, 51, 57, 48, 47, 60, 77]"
HnqYTBHpB5RaB5gGb,[],"[27, 7, 29, 22, 31, 6, 23, 4, 7, 28, 31, 105, 3, 2, 113, 4, 4, 4, 10, 4, 0, 4, 4, 11, 7, 6, 13, 0, 8, 15, 14, 11, 11, 14, 14, 7, 7, 7, 21, 4, 4]"
Yn8HqvMqLEsJwZC4G,[],"[0, 0]"
5xxJrEKnCDswHR2qx,"[17, 37, 1, 34, 11]","[32, 55, 11, 15, 10, 23, 27, 0, 0, 0, 39, 4, 0, 50, 86, 1, 0, 0, 0, 0, 0, 0, 0, 0, 56, 57, 37, 7, 58, 2, 63, 94]"
hDbEdvet5G7xdf9TK,[],[1]
mQGv8SAmaCwCBMCmL,"[2, 1]","[61, 11, 9, 12, 25, 44, 19, 22, 25, 27, 35, 25]"
grtjcfmYDu7ZJ95Dy,[],[]
kCnQh8srronPsZveD,[],[66]
CFXQyy3KAohpCjeMG,"[2, 1]","[50, 58, 17, 4, 47, 0, 47, 14, 78, 99, 59, 148, 72, 94, 29, 81, 3, 8, 2, 6, 6, 6, 12, 7, 8, 0, 10, 62, 18, 17, 17, 79, 1, 1, 0, 2, 2]"
hmJJLq4f9pFTwWuPA,[],[]
6i8uTCExztqyqNEJ9,[48],[]
NhdMSxSZn3M9fhp2d,[20],"[9, 19, 53, 42, 28, 40, 31, 19, 47, 54, 16, 52, 76, 53, 80, 57, 69, 57, 48, 40, 0, 0, 0, 0, 42, 41, 19, 65, 42, 19, 20, 23, 1, 7, 6]"
FSNvww9BQo6iknqtn,"[0, 4, 4, 2, 14, 2]","[34, 0, 55, 27, 0, 0, 0, 8, 40, 0, 25, 52, 24, 1, 7, 79, 0, 88, 0, 0, 0, 8]"
y6jCiy8uRFTn4eEEp,[],[]
xTozYeJR92NDvFrXM,"[1, 1]","[29, 35]"
Qrk3bCgNfYSm8wuJZ,[],"[11, 27, 20]"
aK6RknGHpyRmqoqYx,[],"[0, 0]"
qkWtu5Tj9jo7PkgWR,[],"[12, 21, 28, 21, 31, 25, 31, 30, 54, 58, 78, 38, 57, 48]"
ibHnLKqv4Ev7gXX6d,[],[]
5WMiECaNuwpvCQpbX,[],[]
S5a6XcYwnwMkvwh23,[],"[34, 0, 55, 27, 0]"
QNrnABbThw6x73WQe,[],"[97, 61, 0, 50, 0, 32, 25, 21]"
JBBTvcCHAFSovDSB9,"[12, 9, 0, 5]","[14, 32, 44, 11, 57, 4, 8, 8, 100, 92, 11, 57, 48, 89, 57]"
RfRtmWZ7pXxDA69HK,[],[]
REoExRvDCKhJ3iNvS,[],[]
KCBtzq9yDCcEh8dn4,[],[]
GvxS39L7Snij5gAWu,"[1, 4, 1, 1, 2, 10, 21]","[0, 7, 6, 6, 6, 2, 0, 0, 2, 2, 90, 88, 20, 2, 7, 7, 9, 9, 14, 2, 72, 2, 6, 6, 55, 2, 8, 4, 4, 2, 2, 58, 38, 7, 29, 12, 0, 65, 2, 2, 26, 60, 4]"
LRNurngCPufXdKRgS,"[10, 5, 1, 1, 6, 23, 45, 25, 2, 4, 2, 19, 2, 32, 58, 16, 0, 0, 0, 0, 2, 119, 8, 6, 4, 8, 7, 5, 103, 3, 4, 36, 8, 0, 1, 11, 5, 13, 17, 0, 14, 3, 2, 13, 0, 1632, 539]","[33, 45, 34, 34, 0, 1, 0, 2, 2, 21, 17, 19, 24, 17, 8, 4, 11, 52, 2, 49, 2, 66, 0, 20, 2, 0, 26, 23, 199, 1, 1, 20, 4, 4, 4, 69, 0, 29, 2, 4, 27, 20, 3, 27, 131, 4, 4, 7, 7, 0, 29, 4, 4, 20, 4, 17, 4, 6, 0, 4, 10, 15, 21, 17]"
wTwFhJ54m3RPXHrSS,"[21, 23, 10]","[19, 39, 0, 60, 0, 42, 15, 54, 0, 15, 6, 55, 4, 4, 55, 58]"
Jo5tx3tkTmGPXzPca,"[29, 0, 52, 10, 12, 2, 20, 8, 39, 43, 2, 49]","[1, 114, 22, 34, 33, 6, 6]"
kPJpeL6hqpDfQdM96,"[49, 1, 0, 0, 1, 7, 0, 57]","[35, 56, 56, 61, 4, 52, 4, 54, 95, 4, 89, 1, 102, 24, 7, 7, 14, 14, 23, 23, 38, 4, 37, 106, 19, 23, 7, 30, 2, 2, 4, 123, 7, 7, 46, 178, 6, 118, 35, 7, 38, 1, 1, 6, 6, 14, 16, 185, 2, 6, 8, 6, 7, 2, 7, 61, 20, 20, 14, 6, 7, 6, 2, 0, 2]"
43yskaSovJApDrpxy,[],"[32, 50, 43]"
4SnRWujdmL3Achaup,[],[28]
JC74Bj8EchNns4RqZ,"[1, 20, 5, 2, 3]","[0, 26, 38, 6, 6, 32, 47, 52, 23, 38, 22, 1, 10]"
hAx67JdyAuQDx6RWM,"[10, 11, 0, 13, 36, 57]","[34, 55, 46, 0, 188, 6, 6, 6]"
g56oLAaxhEcEEHqWN,"[0, 1, 58, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 30, 21, 33, 20, 11, 120, 10, 32, 82, 81, 0, 0, 64, 172, 0, 44, 0, 0, 84, 0, 0, 20, 11, 16, 11, 0, 48, 20, 16, 16, 7, 21, 46, 123, 58, 20, 18, 8, 63, 59, 7, 26, 0, 0, 36]"
cLMseQpu48X2MLbpb,[],"[175, 57]"
AAhkmh7bYSqT6rtLw,"[12, 45]","[11, 22, 29, 21, 0, 31, 30, 47, 31, 57, 47, 1, 57, 38, 43, 20, 53, 58, 5, 20, 24, 866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
YELub5j7cSciT7G85,"[0, 0]","[19, 1, 33, 20, 4]"
ukDHMWTwzrvRuAodC,[],[]
CqEADwQ8Jsd4tys5j,[],[]
3QdpLsNf2KAdt6smc,"[18, 2, 1, 2, 9, 37, 0, 38, 13]","[18, 0, 0, 14, 1, 25, 6, 46, 65, 0, 49, 9, 9, 19]"
54sDQrqaMhjtarzuw,[],[]
wbDCtLcnWd48XsvcX,[],"[32, 0, 86, 38, 53, 0, 13, 3]"
g3s6j6Wr8BDSHNQdW,"[4, 7, 3]","[32, 52, 7, 11, 45, 4, 50, 44, 10, 22, 6, 4, 5, 5, 4, 5, 0, 6, 4, 6, 1, 7, 5, 10, 4, 6, 6, 51]"
tnWcxKA6FJqdPQEjL,[],[0]
sZZCzF7qJ9t8itKdc,"[0, 0, 0]","[7, 7, 6, 7, 6, 42, 31, 7, 7, 17, 7, 15, 19]"
FWXeGRAkMSgJGSCzt,[],[]
7AvZaWt78jqEmTkQC,"[0, 2, 7, 22]","[36, 9, 8, 52, 4, 53, 84, 4, 6, 7, 0, 0, 22, 58, 7, 7, 4, 4, 12, 2, 7, 6, 10, 48, 48, 7, 32, 19, 13, 6, 2, 6, 6]"
fzbwBZ3jzjfNqfKgH,[],"[33, 7, 4, 2, 6, 4, 0, 0, 0, 23, 23, 1, 16]"
L3jiHiDZCGdDfrkdD,[],"[16, 16]"
hJk7qfLDfArWGNBSy,"[1, 1, 1]","[34, 23, 46, 4, 34, 31, 46, 8, 16, 37]"
yFP983QtNSHPNcsAM,"[0, 1, 58, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 30, 21, 33, 20, 11, 120, 10, 32, 82, 81, 0, 0, 64, 172, 0, 44, 0, 0, 84, 0, 0, 20, 11, 16, 11, 0, 48, 20, 16, 16, 7, 21, 46, 123, 58, 20, 18, 8, 63, 59, 7, 25]"
bwK3czNndeQ32j96c,[],"[18, 0, 22, 28, 21, 31, 47, 31, 80, 78, 38, 57, 51]"
6TxWi4tGuMZKsoedD,[],[]
Rtwop9S4c2wFNf2Rh,"[2, 49, 3, 9, 98]","[0, 0, 0, 0, 0, 5, 2, 6, 6, 16, 40, 0, 23, 5, 0]"
fMt3ZNQtXfsRyeJAT,[],"[7, 32, 48, 83, 0]"
srydMkhrjE2hRbZfj,[],"[11, 21, 28, 21, 31, 46, 31, 80, 57, 86, 46, 38, 57, 48]"
DtWbSPMhGSvLXZfMs,[],"[12, 55, 49, 14, 51, 54, 54, 93, 93, 74, 115, 60, 12, 4, 2, 4, 6, 12, 6, 8, 14, 4, 10, 2]"
GirXhjj4SxmTGpMfm,"[3, 1]","[32, 45, 7, 46, 7, 53, 49, 50, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 88, 14, 88, 3, 4, 4, 17, 3, 41, 3, 3, 15, 7, 12, 12, 6, 0, 0, 0, 0, 0, 18, 19, 3, 182, 98]"
